elevation,slope,aspect,distance_to_roads,lst,ndvi,precip,fire_label
498.0,89.98908,59.036243,0.0011453071,20.29232633656045,0.6987450672882258,28.10435183754202,0
1276.0,89.99409,201.8014,0.01783195,30.331344942822508,0.6436885456534713,0.7308072085214198,1
1492.0,89.99826,34.99202,0.00027777778,31.201452107942856,0.5382457650463773,0.03348654330149435,1
1802.0,89.99824,313.8767,0.008060344,29.68635404070608,0.5959502228438824,0.029511848605399942,1
1662.0,89.998726,280.4077,0.0027498598,32.34776915182064,0.490029819570806,0.11582525840030505,1
1354.0,89.999214,263.26953,0.0022222223,31.385035669964545,0.5179495927334367,0.6206623920132416,1
1864.0,89.998795,67.796524,0.005121969,31.968463687918742,0.5044184567803807,0.03445145627698034,1
1950.0,89.99941,23.962486,0.003706018,28.954081248171775,0.528335411796481,0.01714333263086624,1
1451.0,89.999435,81.582344,0.0032394177,33.694334273528916,0.5040802332767983,0.03680569174889854,1
1527.0,89.99926,340.3014,0.004922235,29.471811977106924,0.6199008832636543,5.901166421101963,1
1459.0,89.99838,242.78389,0.0032394177,28.94710168179133,0.5539468718839502,1.7388439067947845,1
1930.0,89.99834,97.49586,0.005726536,30.249217714779643,0.5970175046008523,4.283241921979596,1
1870.0,89.99943,11.2083435,0.003611111,29.097320691653273,0.5530549180023957,1.4393130219131505,1
1840.0,89.999146,331.0203,0.0033333334,30.742471938851885,0.521847134596723,0.7366201866820878,1
2108.0,89.999016,82.874985,0.0011453071,29.209228857321385,0.6665747475190573,0.7420657748426411,1
1823.0,89.999466,61.178684,0.005343162,31.728058075216047,0.5575632594506594,6.01631513240419,1
1877.0,89.99923,340.46335,0.016675923,31.45079734748894,0.44206618200629066,0.047617700555224074,1
1887.0,89.998695,70.82099,0.017725619,30.709924974782233,0.5896075367054721,0.06574098512963168,1
1442.0,89.99891,140.5722,0.003706018,30.138216733290342,0.5948430065507315,0.899817269389636,1
1079.0,89.99911,146.42119,0.0,35.05264653408595,0.4785982152886991,0.9660062318238012,1
1233.0,89.99895,183.31094,0.003535534,34.76290388248441,0.4604110170389591,1.1763914600986962,1
1474.0,89.99931,154.53665,0.0007856742,35.19473151701543,0.43585198037168393,1.845720514546128,1
962.0,89.99853,343.23743,0.004392052,35.822760569873616,0.5025624093951656,0.7180568134059061,1
1018.0,89.999146,287.9494,0.0041013397,35.77853135369504,0.4972019154209225,0.7573202659885292,1
1951.0,89.981995,81.869896,0.001756821,31.487064608565127,0.4374500927999727,0.02575602390839734,1
1656.0,89.99923,274.5049,0.006412998,34.176141128607796,0.4669775290870026,0.07759090949028148,1
1557.0,89.99835,291.2505,0.0007856742,35.33383979702997,0.3381355075237079,0.09500227082163554,1
1376.0,89.99843,22.45694,0.00062113,36.77093620768877,0.5015337142609023,4.481171950746288,1
1398.0,89.99852,342.4076,0.0053359373,35.24951865496637,0.5630764736606415,4.51146961447987,1
1594.0,89.99847,31.200516,0.0021695138,35.23419549417496,0.37578446327957393,3.7494678804707617,1
1758.0,89.99718,86.18593,0.0060092523,34.93832734282033,0.5858811840862792,3.7320688014462684,1
1563.0,89.99881,194.03625,0.0041013397,35.31051821181241,0.5145264051972637,3.707782719158958,1
1774.0,89.99872,174.80557,0.001756821,34.444678504338,0.4461543224207241,3.6908618203837857,1
448.0,89.99569,241.69925,0.014847476,34.31389779414003,0.5306903866301715,0.0,1
525.0,89.99532,252.89728,0.011560363,34.63781810719685,0.5601390530436462,0.0,1
1505.0,89.99847,86.55261,0.003167154,33.56960342102863,0.5736835887827723,0.0,1
1880.0,89.99901,350.09583,0.0003928371,28.158637376687594,0.6513214039537913,0.0,1
1375.0,89.99952,265.66766,0.0045558945,35.1958611303442,0.4711307659617639,0.0,1
1272.0,89.999054,225.60309,0.012668616,34.066733326531526,0.5707655049737762,0.0,1
327.0,89.990456,192.99461,0.00027777778,40.454490940414736,0.432759819599556,0.0,1
271.0,89.95974,251.56505,0.002239516,37.97973428292117,0.5128078014179331,0.0,1
3884.0,89.999466,327.96924,0.015698746,19.89311359440409,0.6659773773498964,0.6556263280239707,0
1427.0,89.9989,259.0772,0.005944704,32.64788245943159,0.47558548808823276,0.013806002137884302,0
313.0,89.99555,65.22486,0.0021154925,38.02491751590368,0.43930853639050355,0.0,0
2966.0,89.999504,141.96826,0.018726839,22.562351956153567,0.6748654305154074,2.71862300494346,0
5159.0,89.99919,240.16446,0.04438277,24.06966088498732,0.12245105710699045,0.7552876565084788,0
229.0,89.98714,135.0,0.0,37.16012665798647,0.39324276072611886,0.0,0
4582.0,89.99822,195.39554,0.04149316,11.636873446321744,0.18411760201477792,0.10428944177932563,0
2376.0,89.99744,205.01689,0.02000193,25.142302198513573,0.7929520248189621,0.402893590273023,0
2039.0,89.9984,6.499344,0.003621779,25.56080952145512,0.7914034308039097,12.314477252702394,0
5150.0,89.998795,231.93434,0.0229902,24.00807042459996,0.21161722433946534,0.23336072706025038,0
1890.0,89.99917,26.732094,0.016332293,31.72410474637533,0.57817634147741,0.02143055370201944,0
583.0,89.998726,163.73979,0.00055555557,35.34116090896711,0.378206510118971,1.9747914842676353,0
1166.0,89.99795,3.6913834,0.00027777778,26.653967554464906,0.7451974634444007,0.12770864257575965,0
1792.0,89.99902,157.38013,0.0070982957,27.45983600498285,0.7104170802970394,0.759999990463257,0
751.0,89.998985,25.953377,0.00062113,31.272590121087568,0.5653846929618239,1.0966800606411617,0
243.0,89.98499,225.0,0.0,34.65953756613432,0.5869210139701987,0.10933811840267146,0
1739.0,89.99801,178.21008,0.00062113,30.383134174088333,0.5670629505189811,0.12437350523484698,0
3566.0,89.99936,21.533928,0.039893765,22.655200699191525,0.618735546117936,7.757261417058613,0
